id,location,filename,company_id,category,year,part,desc
1,GHG data,2017_83.png,83,ghg,2017,0,Year 2017 - GHG data
2,GHG data,2018_12.png,12,ghg,2018,0,Year 2018 - GHG data
3,GHG data,2019_07_03.png,07,ghg,2019,03,Year 2019 - GHG data - doc03
4,GHG data,2019_10.png,10,ghg,2019,0,Year 2019 - GHG data
5,GHG data,2019_108.png,108,ghg,2019,0,Year 2019 - GHG data
6,GHG data,2019_108_1.png,108,ghg,2019,1,Year 2019 - GHG data - doc1
7,GHG data,2019_108_2.png,108,ghg,2019,2,Year 2019 - GHG data - doc2
8,GHG data,2019_108_3.png,108,ghg,2019,3,Year 2019 - GHG data - doc3
9,GHG data,2019_112.png,112,ghg,2019,0,Year 2019 - GHG data
10,GHG data,2019_112_1.png,112,ghg,2019,1,Year 2019 - GHG data - doc1
11,GHG data,2019_12.png,12,ghg,2019,0,Year 2019 - GHG data
12,GHG data,2019_19.pdf,19,ghg,2019,0,Year 2019 - GHG data
13,GHG data,2019_19.png,19,ghg,2019,0,Year 2019 - GHG data
14,GHG data,2019_25.png,25,ghg,2019,0,Year 2019 - GHG data
15,GHG data,2019_50.png,50,ghg,2019,0,Year 2019 - GHG data
16,GHG data,2019_52.png,52,ghg,2019,0,Year 2019 - GHG data
17,GHG data,2019_57.xlsx,57,ghg,2019,0,Year 2019 - GHG data
18,GHG data,2019_62.png,62,ghg,2019,0,Year 2019 - GHG data
19,GHG data,2019_63.png,63,ghg,2019,0,Year 2019 - GHG data
20,GHG data,2019_64.png,64,ghg,2019,0,Year 2019 - GHG data
21,GHG data,2019_68.png,68,ghg,2019,0,Year 2019 - GHG data
22,GHG data,2019_7.png,7,ghg,2019,0,Year 2019 - GHG data
23,GHG data,2019_77.png,77,ghg,2019,0,Year 2019 - GHG data
24,GHG data,2019_77_1.png,77,ghg,2019,1,Year 2019 - GHG data - doc1
25,GHG data,2019_79.png,79,ghg,2019,0,Year 2019 - GHG data
26,GHG data,2019_79_1.png,79,ghg,2019,1,Year 2019 - GHG data - doc1
27,GHG data,2019_7_1.png,7,ghg,2019,1,Year 2019 - GHG data - doc1
28,GHG data,2019_83.png,83,ghg,2019,0,Year 2019 - GHG data
29,GHG data,2020_09.png,09,ghg,2020,0,Year 2020 - GHG data
30,GHG data,2020_09_03.png,09,ghg,2020,03,Year 2020 - GHG data - doc03
31,GHG data,2020_1.png,1,ghg,2020,0,Year 2020 - GHG data
32,GHG data,2020_100.pdf,100,ghg,2020,0,Year 2020 - GHG data
33,GHG data,2020_100.png,100,ghg,2020,0,Year 2020 - GHG data
34,GHG data,2020_100_1.png,100,ghg,2020,1,Year 2020 - GHG data - doc1
35,GHG data,2020_102.pdf,102,ghg,2020,0,Year 2020 - GHG data
36,GHG data,2020_102.png,102,ghg,2020,0,Year 2020 - GHG data
37,GHG data,2020_103.png,103,ghg,2020,0,Year 2020 - GHG data
38,GHG data,2020_103_1.png,103,ghg,2020,1,Year 2020 - GHG data - doc1
39,GHG data,2020_103_2.png,103,ghg,2020,2,Year 2020 - GHG data - doc2
40,GHG data,2020_104.png,104,ghg,2020,0,Year 2020 - GHG data
41,GHG data,2020_105.png,105,ghg,2020,0,Year 2020 - GHG data
42,GHG data,2020_106.png,106,ghg,2020,0,Year 2020 - GHG data
43,GHG data,2020_107.png,107,ghg,2020,0,Year 2020 - GHG data
44,GHG data,2020_108.png,108,ghg,2020,0,Year 2020 - GHG data
45,GHG data,2020_108_1.png,108,ghg,2020,1,Year 2020 - GHG data - doc1
46,GHG data,2020_109.png,109,ghg,2020,0,Year 2020 - GHG data
47,GHG data,2020_10_01.png,10,ghg,2020,01,Year 2020 - GHG data - doc01
48,GHG data,2020_11.png,11,ghg,2020,0,Year 2020 - GHG data
49,GHG data,2020_110.png,110,ghg,2020,0,Year 2020 - GHG data
50,GHG data,2020_110_1.png,110,ghg,2020,1,Year 2020 - GHG data - doc1
51,GHG data,2020_110_2.png,110,ghg,2020,2,Year 2020 - GHG data - doc2
52,GHG data,2020_110_3.png,110,ghg,2020,3,Year 2020 - GHG data - doc3
53,GHG data,2020_111.png,111,ghg,2020,0,Year 2020 - GHG data
54,GHG data,2020_113.png,113,ghg,2020,0,Year 2020 - GHG data
55,GHG data,2020_113_1.png,113,ghg,2020,1,Year 2020 - GHG data - doc1
56,GHG data,2020_113_2.png,113,ghg,2020,2,Year 2020 - GHG data - doc2
57,GHG data,2020_13_1.png,13,ghg,2020,1,Year 2020 - GHG data - doc1
58,GHG data,2020_13_2.png,13,ghg,2020,2,Year 2020 - GHG data - doc2
59,GHG data,2020_13_3.png,13,ghg,2020,3,Year 2020 - GHG data - doc3
60,GHG data,2020_14_1.png,14,ghg,2020,1,Year 2020 - GHG data - doc1
61,GHG data,2020_14_2.png,14,ghg,2020,2,Year 2020 - GHG data - doc2
62,GHG data,2020_15.png,15,ghg,2020,0,Year 2020 - GHG data
63,GHG data,2020_15_3.png,15,ghg,2020,3,Year 2020 - GHG data - doc3
64,GHG data,2020_16.png,16,ghg,2020,0,Year 2020 - GHG data
65,GHG data,2020_16_1.png,16,ghg,2020,1,Year 2020 - GHG data - doc1
66,GHG data,2020_18.pdf,18,ghg,2020,0,Year 2020 - GHG data
67,GHG data,2020_18_1.png,18,ghg,2020,1,Year 2020 - GHG data - doc1
68,GHG data,2020_18_2.png,18,ghg,2020,2,Year 2020 - GHG data - doc2
69,GHG data,2020_18_3.png,18,ghg,2020,3,Year 2020 - GHG data - doc3
70,GHG data,2020_1_1.png,1,ghg,2020,1,Year 2020 - GHG data - doc1
71,GHG data,2020_1_2.png,1,ghg,2020,2,Year 2020 - GHG data - doc2
72,GHG data,2020_2.png,2,ghg,2020,0,Year 2020 - GHG data
73,GHG data,2020_20.png,20,ghg,2020,0,Year 2020 - GHG data
74,GHG data,2020_20_1.pdf,20,ghg,2020,1,Year 2020 - GHG data - doc1
75,GHG data,2020_20_2.png,20,ghg,2020,2,Year 2020 - GHG data - doc2
76,GHG data,2020_20_3.png,20,ghg,2020,3,Year 2020 - GHG data - doc3
77,GHG data,2020_21.pdf,21,ghg,2020,0,Year 2020 - GHG data
78,GHG data,2020_21.png,21,ghg,2020,0,Year 2020 - GHG data
79,GHG data,2020_22.png,22,ghg,2020,0,Year 2020 - GHG data
80,GHG data,2020_23.pdf,23,ghg,2020,0,Year 2020 - GHG data
81,GHG data,2020_23.png,23,ghg,2020,0,Year 2020 - GHG data
82,GHG data,2020_24.png,24,ghg,2020,0,Year 2020 - GHG data
83,GHG data,2020_27.png,27,ghg,2020,0,Year 2020 - GHG data
84,GHG data,2020_27_1.png,27,ghg,2020,1,Year 2020 - GHG data - doc1
85,GHG data,2020_28.png,28,ghg,2020,0,Year 2020 - GHG data
86,GHG data,2020_28_1.png,28,ghg,2020,1,Year 2020 - GHG data - doc1
87,GHG data,2020_29.png,29,ghg,2020,0,Year 2020 - GHG data
88,GHG data,2020_2_1.png,2,ghg,2020,1,Year 2020 - GHG data - doc1
89,GHG data,2020_3.png,3,ghg,2020,0,Year 2020 - GHG data
90,GHG data,2020_30.pdf,30,ghg,2020,0,Year 2020 - GHG data
91,GHG data,2020_30.png,30,ghg,2020,0,Year 2020 - GHG data
92,GHG data,2020_30_1.png,30,ghg,2020,1,Year 2020 - GHG data - doc1
93,GHG data,2020_31.pdf,31,ghg,2020,0,Year 2020 - GHG data
94,GHG data,2020_31.png,31,ghg,2020,0,Year 2020 - GHG data
95,GHG data,2020_32.png,32,ghg,2020,0,Year 2020 - GHG data
96,GHG data,2020_32_1.png,32,ghg,2020,1,Year 2020 - GHG data - doc1
97,GHG data,2020_32_2.png,32,ghg,2020,2,Year 2020 - GHG data - doc2
98,GHG data,2020_33.pdf,33,ghg,2020,0,Year 2020 - GHG data
99,GHG data,2020_33.png,33,ghg,2020,0,Year 2020 - GHG data
100,GHG data,2020_34.png,34,ghg,2020,0,Year 2020 - GHG data
101,GHG data,2020_34_1.pdf,34,ghg,2020,1,Year 2020 - GHG data - doc1
102,GHG data,2020_34_1.png,34,ghg,2020,1,Year 2020 - GHG data - doc1
103,GHG data,2020_36.pdf,36,ghg,2020,0,Year 2020 - GHG data
104,GHG data,2020_36.png,36,ghg,2020,0,Year 2020 - GHG data
105,GHG data,2020_36_1.png,36,ghg,2020,1,Year 2020 - GHG data - doc1
106,GHG data,2020_37.pdf,37,ghg,2020,0,Year 2020 - GHG data
107,GHG data,2020_38.png,38,ghg,2020,0,Year 2020 - GHG data
108,GHG data,2020_39.pdf,39,ghg,2020,0,Year 2020 - GHG data
109,GHG data,2020_39.png,39,ghg,2020,0,Year 2020 - GHG data
110,GHG data,2020_39.xlsx,39,ghg,2020,0,Year 2020 - GHG data
111,GHG data,2020_3_1.png,3,ghg,2020,1,Year 2020 - GHG data - doc1
112,GHG data,2020_4.pdf,4,ghg,2020,0,Year 2020 - GHG data
113,GHG data,2020_4.png,4,ghg,2020,0,Year 2020 - GHG data
114,GHG data,2020_40.png,40,ghg,2020,0,Year 2020 - GHG data
115,GHG data,2020_41.png,41,ghg,2020,0,Year 2020 - GHG data
116,GHG data,2020_41_1.png,41,ghg,2020,1,Year 2020 - GHG data - doc1
117,GHG data,2020_42.png,42,ghg,2020,0,Year 2020 - GHG data
118,GHG data,2020_42_1.png,42,ghg,2020,1,Year 2020 - GHG data - doc1
119,GHG data,2020_42_2.png,42,ghg,2020,2,Year 2020 - GHG data - doc2
120,GHG data,2020_43.png,43,ghg,2020,0,Year 2020 - GHG data
121,GHG data,2020_43_1.pdf,43,ghg,2020,1,Year 2020 - GHG data - doc1
122,GHG data,2020_43_2.png,43,ghg,2020,2,Year 2020 - GHG data - doc2
123,GHG data,2020_44.png,44,ghg,2020,0,Year 2020 - GHG data
124,GHG data,2020_45.pdf,45,ghg,2020,0,Year 2020 - GHG data
125,GHG data,2020_45.png,45,ghg,2020,0,Year 2020 - GHG data
126,GHG data,2020_46.png,46,ghg,2020,0,Year 2020 - GHG data
127,GHG data,2020_47.png,47,ghg,2020,0,Year 2020 - GHG data
128,GHG data,2020_48.pdf,48,ghg,2020,0,Year 2020 - GHG data
129,GHG data,2020_48.png,48,ghg,2020,0,Year 2020 - GHG data
130,GHG data,2020_48_1.png,48,ghg,2020,1,Year 2020 - GHG data - doc1
131,GHG data,2020_48_2.png,48,ghg,2020,2,Year 2020 - GHG data - doc2
132,GHG data,2020_49.png,49,ghg,2020,0,Year 2020 - GHG data
133,GHG data,2020_49_1.png,49,ghg,2020,1,Year 2020 - GHG data - doc1
134,GHG data,2020_4_1.png,4,ghg,2020,1,Year 2020 - GHG data - doc1
135,GHG data,2020_5.png,5,ghg,2020,0,Year 2020 - GHG data
136,GHG data,2020_51.pdf,51,ghg,2020,0,Year 2020 - GHG data
137,GHG data,2020_51.png,51,ghg,2020,0,Year 2020 - GHG data
138,GHG data,2020_51_1.png,51,ghg,2020,1,Year 2020 - GHG data - doc1
139,GHG data,2020_53.pdf,53,ghg,2020,0,Year 2020 - GHG data
140,GHG data,2020_53.png,53,ghg,2020,0,Year 2020 - GHG data
141,GHG data,2020_53_2.png,53,ghg,2020,2,Year 2020 - GHG data - doc2
142,GHG data,2020_54.pdf,54,ghg,2020,0,Year 2020 - GHG data
143,GHG data,2020_54.png,54,ghg,2020,0,Year 2020 - GHG data
144,GHG data,2020_54_1.png,54,ghg,2020,1,Year 2020 - GHG data - doc1
